ID Factura,Sucursal,Ciudad,Tipo Cliente,Sexo,Linea de Producto,Precio Unitario,Cantidad,Tax 5%,Total,Fecha,Hora,Tipo Pago,cogs,porcentaje de margen bruto,ingreso bruto,Rating
859-97-6048,Norte,Santiago,Miembro,Masculino,Accesorios Electronicos,84.25,2,8.425,176.925,3/26/2019,14:13,Tarjeta de Credito,168.5,4.761904762,8.425,5.3
676-10-2200,Este,Punta Cana,Miembro,Masculino,Cosmeticos,53.78,1,2.689,56.469,2/3/2019,20:13,Cheque,53.78,4.761904762,2.689,4.7
373-88-1424,Norte,Santiago,Miembro,Masculino,Hogar y Estilo de Vida,35.81,5,8.9525,188.0025,2/6/2019,18:44,Cheque,179.05,4.761904762,8.9525,7.9
365-16-4334,Este,Punta Cana,Normal,Femenino,Alimentos y Bebidas,26.43,8,10.572,222.012,2/24/2019,14:26,Cheque,211.44,4.761904762,10.572,8.9
503-21-4385,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,39.91,3,5.9865,125.7165,2/21/2019,12:40,Cheque,119.73,4.761904762,5.9865,9.3
305-89-2768,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,21.9,3,3.285,68.985,1/9/2019,18:43,Cheque,65.7,4.761904762,3.285,4.7
574-80-1489,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,62.85,4,12.57,263.97,2/25/2019,13:22,Cheque,251.4,4.761904762,12.57,8.7
784-08-0310,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,21.04,4,4.208,88.368,1/13/2019,13:58,Efectivo,84.16,4.761904762,4.208,7.6
200-40-6154,Este,Punta Cana,Miembro,Masculino,Hogar y Estilo de Vida,65.91,6,19.773,415.233,2/9/2019,11:45,Efectivo,395.46,4.761904762,19.773,5.7
846-10-0341,Sur,San Cristobal,Normal,Femenino,Cosmeticos,42.57,7,14.8995,312.8895,1/6/2019,11:51,Efectivo,297.99,4.761904762,14.8995,6.8
577-34-7579,Norte,Santiago,Miembro,Masculino,Alimentos y Bebidas,50.49,9,22.7205,477.1305,1/10/2019,17:16,Efectivo,454.41,4.761904762,22.7205,5.4
430-02-3888,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,46.02,6,13.806,289.926,2/7/2019,15:55,Efectivo,276.12,4.761904762,13.806,7.1
867-47-1948,Norte,Santiago,Normal,Femenino,Hogar y Estilo de Vida,15.8,10,7.9,165.9,1/9/2019,12:07,Efectivo,158,4.761904762,7.9,7.8
384-59-6655,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,98.66,9,44.397,932.337,2/19/2019,15:07,Efectivo,887.94,4.761904762,44.397,8.4
256-58-3609,Norte,Santiago,Miembro,Masculino,Cosmeticos,91.98,1,4.599,96.579,3/18/2019,15:29,Efectivo,91.98,4.761904762,4.599,9.8
324-92-3863,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,20.89,2,2.089,43.869,2/5/2019,18:45,Efectivo,41.78,4.761904762,2.089,9.8
593-08-5916,Sur,San Cristobal,Normal,Femenino,Cosmeticos,15.5,1,0.775,16.275,3/19/2019,15:23,Tarjeta de Credito,15.5,4.761904762,0.775,7.4
364-34-2972,Norte,Santiago,Miembro,Masculino,Accesorios Electronicos,96.82,3,14.523,304.983,3/30/2019,20:37,Efectivo,290.46,4.761904762,14.523,6.7
794-42-3736,Este,Punta Cana,Normal,Masculino,Alimentos y Bebidas,33.33,2,3.333,69.993,1/26/2019,14:41,Tarjeta de Credito,66.66,4.761904762,3.333,6.4
172-42-8274,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,38.27,2,3.827,80.367,3/2/2019,18:18,Tarjeta de Credito,76.54,4.761904762,3.827,5.8
558-60-5016,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,33.3,9,14.985,314.685,3/4/2019,15:27,Cheque,299.7,4.761904762,14.985,7.2
195-06-0432,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,81.01,3,12.1515,255.1815,1/13/2019,12:55,Tarjeta de Credito,243.03,4.761904762,12.1515,9.3
605-03-2706,Sur,San Cristobal,Normal,Femenino,Salud y Belleza,15.8,3,2.37,49.77,3/25/2019,18:02,Efectivo,47.4,4.761904762,2.37,9.5
214-30-2776,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,34.49,5,8.6225,181.0725,3/11/2019,19:44,Tarjeta de Credito,172.45,4.761904762,8.6225,9
746-04-1077,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,84.63,10,42.315,888.615,1/1/2019,11:36,Tarjeta de Credito,846.3,4.761904762,42.315,9
448-34-8700,Este,Punta Cana,Miembro,Masculino,Hogar y Estilo de Vida,36.91,7,12.9185,271.2885,2/10/2019,13:51,Cheque,258.37,4.761904762,12.9185,6.7
452-04-8808,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,87.08,7,30.478,640.038,1/26/2019,15:17,Efectivo,609.56,4.761904762,30.478,5.5
531-56-4728,Sur,San Cristobal,Normal,Masculino,Hogar y Estilo de Vida,80.08,3,12.012,252.252,2/11/2019,15:29,Efectivo,240.24,4.761904762,12.012,5.4
744-82-9138,Norte,Santiago,Normal,Masculino,Cosmeticos,86.13,2,8.613,180.873,2/7/2019,17:59,Efectivo,172.26,4.761904762,8.613,8.2
883-69-1285,Este,Punta Cana,Miembro,Masculino,Cosmeticos,49.92,2,4.992,104.832,3/6/2019,11:55,Tarjeta de Credito,99.84,4.761904762,4.992,7
221-25-5073,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,74.66,4,14.932,313.572,3/4/2019,10:39,Efectivo,298.64,4.761904762,14.932,8.5
518-71-6847,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,26.6,6,7.98,167.58,2/26/2019,15:10,Cheque,159.6,4.761904762,7.98,4.9
156-20-0370,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,25.45,1,1.2725,26.7225,3/10/2019,18:10,Tarjeta de Credito,25.45,4.761904762,1.2725,5.1
151-33-7434,Este,Punta Cana,Normal,Femenino,Alimentos y Bebidas,67.77,1,3.3885,71.1585,2/4/2019,20:43,Tarjeta de Credito,67.77,4.761904762,3.3885,6.5
728-47-9078,Norte,Santiago,Miembro,Masculino,Alimentos y Bebidas,59.59,4,11.918,250.278,1/19/2019,12:46,Efectivo,238.36,4.761904762,11.918,9.8
809-46-1866,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,58.15,4,11.63,244.23,1/23/2019,17:44,Efectivo,232.6,4.761904762,11.63,8.4
139-32-4183,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,97.48,9,43.866,921.186,3/14/2019,14:19,Cheque,877.32,4.761904762,43.866,7.4
148-41-7930,Norte,Santiago,Normal,Masculino,Salud y Belleza,99.96,7,34.986,734.706,1/23/2019,10:33,Efectivo,699.72,4.761904762,34.986,6.1
189-40-5216,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,96.37,7,33.7295,708.3195,1/9/2019,11:40,Efectivo,674.59,4.761904762,33.7295,6
374-38-5555,Este,Punta Cana,Normal,Femenino,Cosmeticos,63.71,5,15.9275,334.4775,2/7/2019,19:30,Cheque,318.55,4.761904762,15.9275,8.5
764-44-8999,Este,Punta Cana,Normal,Femenino,Salud y Belleza,14.76,2,1.476,30.996,2/18/2019,14:42,Cheque,29.52,4.761904762,1.476,4.3
552-44-5977,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,62,8,24.8,520.8,1/3/2019,19:08,Tarjeta de Credito,496,4.761904762,24.8,6.2
267-62-7380,Norte,Santiago,Miembro,Masculino,Accesorios Electronicos,82.34,10,41.17,864.57,3/29/2019,19:12,Cheque,823.4,4.761904762,41.17,4.3
430-53-4718,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,75.37,8,30.148,633.108,1/28/2019,15:46,Tarjeta de Credito,602.96,4.761904762,30.148,8.4
886-18-2897,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,56.56,5,14.14,296.94,3/22/2019,19:06,Tarjeta de Credito,282.8,4.761904762,14.14,4.5
602-16-6955,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,76.6,10,38.3,804.3,1/24/2019,18:10,Cheque,766,4.761904762,38.3,6
745-74-0715,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,58.03,2,5.803,121.863,3/10/2019,20:46,Cheque,116.06,4.761904762,5.803,8.8
690-01-6631,Este,Punta Cana,Normal,Masculino,Cosmeticos,17.49,10,8.745,183.645,2/22/2019,18:35,Cheque,174.9,4.761904762,8.745,6.6
652-49-6720,Norte,Santiago,Miembro,Femenino,Accesorios Electronicos,60.95,1,3.0475,63.9975,2/18/2019,11:40,Cheque,60.95,4.761904762,3.0475,5.9
233-67-5758,Norte,Santiago,Normal,Masculino,Salud y Belleza,40.35,1,2.0175,42.3675,1/29/2019,13:46,Cheque,40.35,4.761904762,2.0175,6.2
303-96-2227,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,97.38,10,48.69,1022.49,3/2/2019,17:16,Cheque,973.8,4.761904762,48.69,4.4
727-02-1313,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,31.84,1,1.592,33.432,2/9/2019,13:22,Efectivo,31.84,4.761904762,1.592,7.7
347-56-2442,Sur,San Cristobal,Normal,Masculino,Hogar y Estilo de Vida,65.82,1,3.291,69.111,2/22/2019,15:33,Efectivo,65.82,4.761904762,3.291,4.1
849-09-3807,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,88.34,7,30.919,649.299,2/18/2019,13:28,Efectivo,618.38,4.761904762,30.919,6.6
